2019-05-30 17:37:28.177125: I tensorflow/core/platform/cpu_feature_guard.cc:141] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX2 FMA
2019-05-30 17:37:28.204130: I tensorflow/core/platform/profile_utils/cpu_utils.cc:94] CPU Frequency: 3000000000 Hz
2019-05-30 17:37:28.204333: I tensorflow/compiler/xla/service/service.cc:150] XLA service 0x55ec1336d430 executing computations on platform Host. Devices:
2019-05-30 17:37:28.204348: I tensorflow/compiler/xla/service/service.cc:158]   StreamExecutor device (0): <undefined>, <undefined>
WARNING:tensorflow:From /home/ckg/cartpole_impala/impala.py:37: to_float (from tensorflow.python.ops.math_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.cast instead.
WARNING:tensorflow:From /home/ckg/cartpole_impala/core.py:15: dense (from tensorflow.python.layers.core) is deprecated and will be removed in a future version.
Instructions for updating:
Use keras.layers.dense instead.
WARNING:tensorflow:From /home/ckg/anaconda3/envs/tensorflow-cpu/lib/python3.6/site-packages/tensorflow/python/framework/op_def_library.py:263: colocate_with (from tensorflow.python.framework.ops) is deprecated and will be removed in a future version.
Instructions for updating:
Colocations handled automatically by placer.
WARNING:tensorflow:From /home/ckg/anaconda3/envs/tensorflow-cpu/lib/python3.6/site-packages/tensorflow/python/ops/math_ops.py:3066: to_int32 (from tensorflow.python.ops.math_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.cast instead.
thread_2 124 331.0 0.7590594817504421
thread_3 137 500.0 0.7507350455522537
thread_1 129 500.0 0.7535490343570709
thread_0 132 500.0 0.7422801733016968
thread_2 125 500.0 0.749905406832695
thread_0 133 373.0 0.7626430817327934
thread_3 138 500.0 0.7570411460399628
thread_1 130 500.0 0.7424217487573623
thread_1 131 228.0 0.7619207449126661
thread_2 126 500.0 0.7349599856138229
thread_0 134 500.0 0.745346708893776
thread_3 139 500.0 0.7454498068094254
thread_1 132 500.0 0.7519601670503616
thread_2 127 500.0 0.7568283641338348
thread_0 135 500.0 0.7348538848161698
thread_3 140 500.0 0.7543219221830368
thread_2 128 267.0 0.7604871811938196
thread_1 133 490.0 0.7555756379146965
thread_0 136 356.0 0.7521376288338993
thread_2 129 333.0 0.7430348910010971
thread_3 141 500.0 0.7516843482255936
thread_1 134 500.0 0.7539505809545517
thread_0 137 500.0 0.7599737528562546
thread_2 130 500.0 0.7472909897565841
thread_3 142 500.0 0.7494857857227325
thread_1 135 338.0 0.7512969949541712
thread_0 138 500.0 0.7577309536933899
thread_2 131 500.0 0.7382498673200607
thread_3 143 500.0 0.7484111906290054
thread_1 136 500.0 0.7553013432025909
thread_0 139 500.0 0.7524253878593444
thread_2 132 500.0 0.7469212050437928
thread_3 144 500.0 0.7509286851882935
thread_1 137 500.0 0.7531564053297043
thread_0 140 500.0 0.7515429577827454
thread_2 133 500.0 0.7537816474437714
thread_3 145 500.0 0.7467964509725571
thread_1 138 500.0 0.7427790051698685
thread_0 141 500.0 0.7499367990493775
thread_2 134 500.0 0.7627159126996994
thread_3 146 500.0 0.7463915733098984
thread_1 139 500.0 0.7506747764348983
thread_0 142 500.0 0.7503972432613373
thread_2 135 500.0 0.7465639780759812
thread_3 147 500.0 0.7492546370029449
thread_1 140 408.0 0.7530580960652408
thread_0 143 459.0 0.7510399759984484
thread_2 136 500.0 0.757296491265297
thread_1 141 426.0 0.7265393879491958
thread_3 148 463.0 0.7410885653022041
thread_0 144 379.0 0.7333875463631663
thread_3 149 378.0 0.7509109961292731
thread_2 137 500.0 0.7496116586923599
thread_1 142 500.0 0.7462187814712524
thread_0 145 500.0 0.7507191481590271
thread_3 150 500.0 0.7482074898481369
thread_2 138 500.0 0.7472994120121003
thread_1 143 500.0 0.7498483300209046
thread_0 146 500.0 0.7495044469833374
thread_3 151 500.0 0.7632157828807831
thread_2 139 500.0 0.7579194719791412
thread_1 144 500.0 0.7453618210554123
thread_0 147 500.0 0.7513213090896607
thread_3 152 500.0 0.7449019885063172
thread_1 145 500.0 0.747934072136879
thread_2 140 500.0 0.7474102574586868
thread_3 153 365.0 0.7421071274639809
thread_0 148 500.0 0.7468003761768341
thread_1 146 500.0 0.7474420313835144
thread_2 141 500.0 0.7437013660669327
thread_0 149 305.0 0.7562690553117971
thread_3 154 410.0 0.7490328124383601
thread_1 147 500.0 0.7599668824672698
thread_2 142 500.0 0.7565714991092682
thread_0 150 500.0 0.7457950543165207
thread_3 155 500.0 0.7674706625938416
thread_1 148 500.0 0.7531500959396362
thread_2 143 500.0 0.7678522322177886
thread_0 151 500.0 0.7640655956268311
thread_3 156 500.0 0.7549240862131119
thread_2 144 500.0 0.7540242601633071
thread_1 149 500.0 0.760595676779747
thread_0 152 500.0 0.7621901284456253
thread_3 157 500.0 0.7503387262821197
thread_1 150 500.0 0.7538156672716141
thread_2 145 500.0 0.7579897549152375
thread_0 153 500.0 0.7590423227548599
thread_3 158 500.0 0.7566550076007843
thread_2 146 500.0 0.7534259390830994
thread_1 151 500.0 0.7440053089857102
thread_0 154 500.0 0.752203296303749
thread_3 159 500.0 0.7548296682834625
thread_1 152 500.0 0.7549218418598175
thread_2 147 500.0 0.7513178938627243
thread_0 155 500.0 0.7532246928215027
thread_3 160 500.0 0.74856718480587
thread_2 148 500.0 0.7502276818752289
thread_1 153 500.0 0.7452200608253479
thread_0 156 500.0 0.7523965821266174
thread_3 161 500.0 0.7572681317329407
thread_2 149 500.0 0.739405242562294
thread_1 154 500.0 0.7606920331716538
thread_0 157 500.0 0.7492456923723221
thread_3 162 500.0 0.7442311792373657
thread_2 150 500.0 0.7575394362211227
thread_1 155 500.0 0.753369198679924
thread_0 158 500.0 0.7503593969345093
thread_3 163 500.0 0.751317589879036
thread_0 159 403.0 0.7532280705702807
thread_2 151 500.0 0.7489007906913757
thread_1 156 500.0 0.7415249966382981
thread_3 164 500.0 0.750791265487671
thread_0 160 500.0 0.7492046197652816
thread_2 152 500.0 0.7382918767929078
thread_1 157 500.0 0.7436934391260147
thread_3 165 500.0 0.7538318164348602
thread_2 153 272.0 0.7537020453635384
thread_0 161 500.0 0.74756032371521
thread_1 158 500.0 0.7512713717222214
thread_3 166 500.0 0.7509359842538834
thread_2 154 500.0 0.753863363623619
thread_0 162 500.0 0.743770859003067
thread_1 159 500.0 0.7496444419622421
thread_3 167 500.0 0.7554977456331253
thread_2 155 500.0 0.760003498673439
thread_0 163 500.0 0.7425139968395233
thread_1 160 500.0 0.7466575503349304
thread_3 168 500.0 0.7447552096843719
thread_2 156 500.0 0.7482797346115112
thread_0 164 500.0 0.7618498928546905
thread_1 161 500.0 0.749196806550026
thread_3 169 500.0 0.749108078956604
thread_2 157 500.0 0.7553802428245544
thread_0 165 500.0 0.7434596560001373
thread_1 162 500.0 0.7563006317615509
thread_2 158 303.0 0.7594177915711607
thread_3 170 500.0 0.7532157139778137
thread_0 166 500.0 0.735984022140503
thread_1 163 500.0 0.7189312530755997
thread_2 159 500.0 0.7291225584745407
thread_3 171 500.0 0.7293398466110229
thread_1 164 341.0 0.7551426289717822
thread_0 167 500.0 0.7394211654663085
thread_2 160 500.0 0.7524057439565659
thread_3 172 500.0 0.7448847017288208
thread_1 165 452.0 0.735735028322819
thread_0 168 402.0 0.7320027768018826
thread_2 161 500.0 0.7337726281881333
thread_3 173 500.0 0.7554938482046127
thread_1 166 500.0 0.7430863611698151
thread_0 169 500.0 0.7528827255964279
thread_3 174 277.0 0.7582462064195626
thread_2 162 500.0 0.7385545712709427
thread_1 167 500.0 0.7385576403141022
thread_0 170 500.0 0.7372221578359603
thread_3 175 500.0 0.7437150413990021
thread_2 163 500.0 0.7359041482210159
thread_1 168 500.0 0.7449246091842652
thread_0 171 500.0 0.751256187081337
thread_3 176 500.0 0.7487410134077073
thread_2 164 500.0 0.7403590737581253
thread_1 169 500.0 0.7379036040306092
thread_0 172 500.0 0.7388345698118209
thread_3 177 500.0 0.7514254941940307
thread_2 165 500.0 0.7358656481504441
thread_1 170 500.0 0.7463600142002106
thread_0 173 500.0 0.7442317302227021
thread_3 178 500.0 0.7493981475830078
thread_2 166 500.0 0.7342371795177459
thread_0 174 500.0 0.7350797404050827
thread_1 171 500.0 0.7321728250980377
thread_3 179 500.0 0.7320298640727997
thread_2 167 500.0 0.7299684375524521
thread_0 175 500.0 0.7322952922582626
thread_1 172 500.0 0.7408146698474884
thread_3 180 500.0 0.7455229064226151
thread_2 168 500.0 0.7426412130594253
thread_0 176 500.0 0.7301406047344208
thread_1 173 500.0 0.7366438734531403
thread_3 181 500.0 0.7283227372169495
thread_2 169 500.0 0.7372510449886323
thread_1 174 500.0 0.7338326078653336
thread_3 182 387.0 0.7490950755062645
thread_0 177 500.0 0.7377252411842347
thread_2 170 500.0 0.7435023944377899
thread_0 178 500.0 0.7456314086914062
thread_1 175 500.0 0.7444807790517807
thread_3 183 500.0 0.7425175387859344
thread_2 171 500.0 0.7452537873983384
thread_1 176 500.0 0.7409415991306305
thread_0 179 500.0 0.7398726104497909
thread_3 184 500.0 0.7509147448539734
thread_2 172 500.0 0.7395090237855911
thread_1 177 396.0 0.7495096545628827
thread_0 180 500.0 0.7412320057153702
thread_3 185 500.0 0.7525567890405654
thread_2 173 500.0 0.7537724596261978
thread_1 178 500.0 0.7409121307134628
thread_0 181 500.0 0.7474242107868194
thread_3 186 500.0 0.7569748011827468
thread_2 174 500.0 0.735819544672966
thread_1 179 500.0 0.7435528337955475
thread_3 187 500.0 0.7348301442861557
thread_0 182 500.0 0.7437896213531494
thread_2 175 500.0 0.7445992132425309
thread_1 180 500.0 0.7380414988994598
thread_0 183 500.0 0.7364238919019699
thread_3 188 500.0 0.7385922309160232
thread_2 176 500.0 0.7343552212715149
thread_1 181 500.0 0.7371835333108901
thread_0 184 500.0 0.7451651777029038
thread_3 189 500.0 0.7318953771591187
thread_2 177 500.0 0.7316583210229873
thread_1 182 500.0 0.7392321853637696
thread_0 185 500.0 0.7331786051988601
thread_3 190 500.0 0.7359763325452805
thread_2 178 500.0 0.7327514659166336
thread_1 183 500.0 0.7387279254198075
thread_3 191 500.0 0.7271534531116486
thread_0 186 500.0 0.7336305648088455
thread_2 179 500.0 0.7294055942296982
thread_1 184 500.0 0.7344163428544999
thread_0 187 500.0 0.7303636807203293
thread_3 192 500.0 0.7288992582559586
thread_2 180 500.0 0.7502619317770004
thread_1 185 500.0 0.7329412679672241
thread_0 188 500.0 0.7377319887876511
thread_3 193 500.0 0.7276116741895675
thread_2 181 500.0 0.7270458195209503
thread_1 186 500.0 0.7315925557613373
thread_0 189 500.0 0.7349586461782456
thread_3 194 500.0 0.7382341091632842
thread_2 182 500.0 0.7225876970291137
thread_1 187 500.0 0.7275049805641174
thread_3 195 500.0 0.7242032341957092
thread_0 190 500.0 0.7229750633239747
thread_2 183 500.0 0.7226014267206192
thread_1 188 500.0 0.7366211351156234
thread_0 191 500.0 0.7355912727117538
thread_3 196 500.0 0.7227250466346741
thread_2 184 500.0 0.7215540456771851
thread_0 192 373.0 0.7386305528735347
thread_1 189 500.0 0.7316322343349457
thread_3 197 500.0 0.7332414500713348
thread_2 185 500.0 0.7225411102771759
thread_0 193 500.0 0.7275756093263626
thread_1 190 500.0 0.7226572542190551
thread_3 198 500.0 0.7276108998060227
thread_2 186 500.0 0.7275634278059006
thread_1 191 500.0 0.7287722488641739
thread_0 194 500.0 0.7371443951129913
thread_3 199 500.0 0.7146783117055893
thread_2 187 500.0 0.7227743519544602
thread_1 192 500.0 0.7206256232261657
thread_0 195 500.0 0.7287906481027603
thread_3 200 500.0 0.7314644821882248
thread_2 188 500.0 0.7310842646360397
thread_1 193 500.0 0.7215484706163406
thread_0 196 500.0 0.7351659561395645
thread_3 201 500.0 0.719660199046135
thread_2 189 500.0 0.7169033794403076
thread_1 194 500.0 0.7157978936433792
thread_0 197 500.0 0.7180112812519074
thread_3 202 500.0 0.7335253703594208
thread_0 198 390.0 0.7180012872585884
thread_2 190 500.0 0.7207902503013611
thread_1 195 500.0 0.7154072568416595
thread_3 203 500.0 0.7377975962162018
thread_0 199 500.0 0.7261432908773422
thread_2 191 500.0 0.7325495533943176
thread_1 196 500.0 0.7262879703044891
thread_3 204 500.0 0.7306447454690933
thread_1 197 165.0 0.7504664984616366
thread_0 200 500.0 0.7311563855409622
thread_2 192 500.0 0.7178454166650772
thread_3 205 500.0 0.7240347603559494
thread_1 198 500.0 0.7257523293495178
thread_0 201 500.0 0.7308316209316253
thread_2 193 500.0 0.7184358236789703
thread_3 206 500.0 0.7046922080516815
thread_1 199 500.0 0.7220033512115479
thread_3 207 286.0 0.739440148526972
thread_0 202 500.0 0.7193912858963013
thread_2 194 500.0 0.7153063377141953
thread_1 200 500.0 0.7328564003705978
thread_3 208 500.0 0.7279757351875306
thread_2 195 500.0 0.7188038461208344
thread_0 203 500.0 0.721894994854927
thread_1 201 500.0 0.7274507967233658
thread_3 209 500.0 0.7395336761474609
thread_2 196 500.0 0.7304771831035614
thread_0 204 500.0 0.7211877019405365
thread_1 202 500.0 0.7362539010047913
thread_3 210 500.0 0.7273635178804397
thread_2 197 500.0 0.7360304632186889
thread_0 205 500.0 0.71986234998703
thread_1 203 500.0 0.7214671938419343
thread_3 211 500.0 0.713378723025322
thread_0 206 500.0 0.7220869530439377
thread_2 198 500.0 0.7192545887231827
thread_1 204 500.0 0.7280928367376327
thread_2 199 200.0 0.7323067685961724
thread_3 212 500.0 0.721985643863678
thread_0 207 500.0 0.7322768441438675
thread_1 205 500.0 0.7223190163373947
thread_2 200 500.0 0.7260980118513107
thread_3 213 500.0 0.713658717751503
thread_0 208 500.0 0.732199945807457
thread_1 206 500.0 0.7220835520029067
thread_2 201 500.0 0.7200594955682754
thread_3 214 500.0 0.71926029753685
thread_0 209 500.0 0.7375883003473281
thread_1 207 500.0 0.7260210406780243
thread_2 202 500.0 0.7302073438167572
thread_3 215 500.0 0.7245887680053711
thread_0 210 500.0 0.7315125452280045
thread_1 208 500.0 0.7256580986976624
thread_2 203 500.0 0.7184903560876846
thread_2 204 253.0 0.7372356839330771
thread_3 216 500.0 0.7120290777683258
thread_0 211 500.0 0.7247191060781479
thread_1 209 500.0 0.7051961017847062
thread_0 212 341.0 0.7398268636370684
thread_3 217 500.0 0.7200653786659241
thread_2 205 500.0 0.7228115582466126
thread_1 210 359.0 0.7390413813936345
thread_3 218 226.0 0.7497042955550473
thread_1 211 233.0 0.7395787379772366
thread_0 213 500.0 0.7216363039016723
thread_2 206 500.0 0.719808151602745
thread_3 219 500.0 0.7377424278259277
thread_1 212 500.0 0.738252344250679
thread_0 214 500.0 0.7360834474563599
thread_2 207 500.0 0.7430622634887696
thread_3 220 500.0 0.7442685599327088
thread_1 213 500.0 0.7451487112045289
thread_0 215 500.0 0.7492317628860473
thread_2 208 500.0 0.7498355820178986
thread_3 221 500.0 0.7312526879310608
thread_1 214 500.0 0.7463189798593521
thread_0 216 500.0 0.7399969396591186
thread_2 209 500.0 0.7336576014757157
thread_3 222 500.0 0.7260778477191925
thread_1 215 500.0 0.7299364494085312
thread_0 217 500.0 0.7435066332817077
thread_2 210 461.0 0.7503460069023348
thread_1 216 233.0 0.7467809322054294
thread_3 223 500.0 0.7303451744318008
thread_0 218 500.0 0.7188535214662551
thread_2 211 500.0 0.7354174410104751
thread_1 217 500.0 0.735531314253807
thread_3 224 378.0 0.7372914645722304
thread_0 219 500.0 0.7454126920700074
thread_2 212 500.0 0.7474553526639939
thread_1 218 500.0 0.7384248032569886
thread_3 225 500.0 0.7499419325590133
thread_0 220 500.0 0.7453377531766892
thread_2 213 500.0 0.7453710089921951
thread_1 219 500.0 0.7338154493570328
thread_3 226 500.0 0.7478277068138123
thread_0 221 500.0 0.7486820052862168
thread_2 214 500.0 0.748992058634758
thread_1 220 500.0 0.7468253546953201
thread_3 227 500.0 0.744225322008133
thread_0 2222019-05-30 17:45:16.602373: I tensorflow/core/platform/cpu_feature_guard.cc:141] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX2 FMA
2019-05-30 17:45:16.624349: I tensorflow/core/platform/profile_utils/cpu_utils.cc:94] CPU Frequency: 3000000000 Hz
2019-05-30 17:45:16.624945: I tensorflow/compiler/xla/service/service.cc:150] XLA service 0x555cee199310 executing computations on platform Host. Devices:
2019-05-30 17:45:16.625011: I tensorflow/compiler/xla/service/service.cc:158]   StreamExecutor device (0): <undefined>, <undefined>
WARNING:tensorflow:From /home/ckg/cartpole_impala/impala.py:37: to_float (from tensorflow.python.ops.math_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.cast instead.
WARNING:tensorflow:From /home/ckg/cartpole_impala/core.py:15: dense (from tensorflow.python.layers.core) is deprecated and will be removed in a future version.
Instructions for updating:
Use keras.layers.dense instead.
WARNING:tensorflow:From /home/ckg/anaconda3/envs/tensorflow-cpu/lib/python3.6/site-packages/tensorflow/python/framework/op_def_library.py:263: colocate_with (from tensorflow.python.framework.ops) is deprecated and will be removed in a future version.
Instructions for updating:
Colocations handled automatically by placer.
WARNING:tensorflow:From /home/ckg/anaconda3/envs/tensorflow-cpu/lib/python3.6/site-packages/tensorflow/python/ops/math_ops.py:3066: to_int32 (from tensorflow.python.ops.math_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.cast instead.
thread_1 0 12.0 0.5108392139275869
thread_0 0 12.0 0.5017149746417999
thread_2 0 19.0 0.5085651403979251
thread_1 1 17.0 0.5007409663761363
thread_3 0 23.0 0.5009349973305411
thread_2 1 17.0 0.5078066692632788
thread_3 1 16.0 0.5008507631719112
thread_2 2 10.0 0.5019065499305725
thread_0 1 36.0 0.5053105105956396
thread_2 3 11.0 0.5137794776396318
thread_1 2 26.0 0.5039790524886205
thread_3 2 18.0 0.5051539076699151
thread_0 2 19.0 0.5012996918276736
thread_1 3 23.0 0.5047443768252498
thread_3 3 21.0 0.5056800217855544
thread_2 4 29.0 0.5018988190026119
thread_3 4 14.0 0.5006310301167625
thread_0 3 28.0 0.5019152079309736
thread_1 4 20.0 0.5016188472509384
thread_0 4 22.0 0.5035256011919542
thread_2 5 35.0 0.505166448865618
thread_3 5 28.0 0.5025769642421177
thread_0 5 12.0 0.5108541697263718
thread_1 5 22.0 0.5080515498464758
thread_1 6 9.0 0.5161460505591499
thread_0 6 19.0 0.5102845304890683
thread_3 6 30.0 0.5100116650263469
thread_0 7 13.0 0.5122897854218116
thread_2 6 28.0 0.5077510263238635
thread_1 7 38.0 0.5087238142364904
thread_0 8 47.0 0.507716584712901
thread_1 8 36.0 0.5063736670547061
thread_3 7 63.0 0.5068938003646003
thread_0 9 20.0 0.506230628490448
thread_3 8 25.0 0.5205375933647156
thread_2 7 71.0 0.5080858829995276
thread_3 9 13.0 0.5037535108052767
thread_0 10 21.0 0.509351202419826
thread_2 8 22.0 0.5083073621446436
thread_2 9 22.0 0.5246170813387091
thread_0 11 31.0 0.517815197667768
thread_2 10 15.0 0.5248463312784831
thread_3 10 45.0 0.5118817369143168
thread_1 9 73.0 0.5116367691183743
thread_1 10 23.0 0.5072384709897249
thread_0 12 31.0 0.5125182213321808
thread_2 11 33.0 0.5217371438488816
thread_1 11 14.0 0.5288475113255637
thread_0 13 28.0 0.5076419583388737
thread_0 14 13.0 0.5184275599626395
thread_3 11 52.0 0.511468761242353
thread_2 12 29.0 0.5199559536473505
thread_0 15 15.0 0.5355103731155395
thread_3 12 16.0 0.5195640847086906
thread_1 12 41.0 0.5099120605282668
thread_0 16 22.0 0.5148781863125887
thread_2 13 31.0 0.5135966731655982
thread_2 14 11.0 0.5308466445315968
thread_2 15 14.0 0.5307579125676837
thread_3 13 49.0 0.5150827960092195
thread_2 16 24.0 0.5263142312566439
thread_1 13 71.0 0.5255983278784954
thread_3 14 30.0 0.5319976409276327
thread_0 17 66.0 0.512984573841095
thread_2 17 25.0 0.525261995792389
thread_2 18 14.0 0.5309318559510368
thread_1 14 32.0 0.5282441731542349
thread_0 18 18.0 0.5245478947957357
thread_1 15 12.0 0.5325602293014526
thread_2 19 14.0 0.5355671899659293
thread_3 15 38.0 0.5195461182217849
thread_0 19 20.0 0.5285806328058242
thread_1 16 12.0 0.5416907519102097
thread_2 20 17.0 0.5312030140091392
thread_0 20 24.0 0.5308351442217827
thread_3 16 27.0 0.5388046370612251
thread_1 17 24.0 0.5207859128713608
thread_2 21 35.0 0.5353643349238805
thread_3 17 21.0 0.5246423426128569
thread_0 21 32.0 0.5207256227731705
thread_1 18 31.0 0.5262606893816302
thread_3 18 14.0 0.5332543892519814
thread_2 22 13.0 0.5412544195468609
thread_3 19 10.0 0.5629502594470978
thread_2 23 14.0 0.5346236782414573
thread_1 19 38.0 0.5357726796677238
thread_0 22 37.0 0.5275233903446713
thread_3 20 28.0 0.5237325791801725
thread_2 24 19.0 0.5291177661795365
thread_1 20 12.0 0.5627524753411611
thread_2 25 13.0 0.5423977833527786
thread_0 23 23.0 0.5301699016405188
thread_1 21 15.0 0.5369739214579264
thread_2 26 16.0 0.5443706996738911
thread_0 24 17.0 0.5374180990106919
thread_2 27 19.0 0.5366019418365077
thread_3 21 52.0 0.5263220644914187
thread_3 22 14.0 0.5319773043904986
thread_2 28 17.0 0.5249873014057383
thread_1 22 55.0 0.528438763184981
thread_0 25 38.0 0.5235888346245414
thread_3 23 32.0 0.5282152127474546
thread_1 23 24.0 0.5282831514875094
thread_0 26 27.0 0.5383801857630411
thread_0 27 14.0 0.550937512091228
thread_1 24 17.0 0.551878809928894
thread_3 24 23.0 0.5291625209476637
thread_2 29 52.0 0.5290850744797633
thread_2 30 14.0 0.5422591183866773
thread_0 28 30.0 0.5319983482360839
thread_2 31 17.0 0.5440894295187557
thread_0 29 12.0 0.5680853972832361
thread_3 25 46.0 0.5317909432494122
thread_1 25 51.0 0.5375604734701269
thread_0 30 17.0 0.560170524260577
thread_3 26 12.0 0.550556426246961
thread_2 32 29.0 0.5215769451240013
thread_1 26 24.0 0.5342656696836153
thread_1 27 9.0 0.5595906443066068
thread_3 27 26.0 0.524128625026116
thread_0 31 22.0 0.5368682498281653
thread_2 33 29.0 0.5340449440068212
thread_0 32 14.0 0.5487687374864306
thread_3 28 14.0 0.5470450520515442
thread_0 33 13.0 0.5749309704853938
thread_1 28 20.0 0.549191239476204
thread_0 34 11.0 0.5693766095421531
thread_2 34 23.0 0.5457276416861493
thread_0 35 11.0 0.5603215965357694
thread_3 29 38.0 0.527976327820828
thread_2 35 22.0 0.5575739172371951
thread_0 36 24.0 0.5323835983872414
thread_2 36 15.0 0.5582998196283976
thread_3 30 21.0 0.5503819215865362
thread_1 29 76.0 0.538619768462683
thread_0 37 22.0 0.5426197295839136
thread_2 37 24.0 0.5359929551680883
thread_3 31 26.0 0.5328955833728497
thread_0 38 28.0 0.5607224958283561
thread_3 32 20.0 0.5480045855045319
thread_2 38 23.0 0.5457753409510073
thread_1 30 30.0 0.5420246303081513
thread_2 39 23.0 0.5521832704544067
thread_1 31 16.0 0.5602169670164585
thread_1 32 19.0 0.5490234651063618
thread_0 39 51.0 0.555203424949272
thread_2 40 28.0 0.5454918955053601
thread_0 40 17.0 0.5600248925826129
thread_1 33 24.0 0.5532797748843828
thread_3 33 90.0 0.5481320838133494
thread_2 41 44.0 0.5448938255960291
thread_1 34 32.0 0.554169250652194
thread_0 41 41.0 0.5371887029671087
thread_2 42 18.0 0.567744235197703
thread_0 42 10.0 0.589428061246872
thread_1 35 22.0 0.5634650886058807
thread_0 43 15.0 0.5803523262341818
thread_2 43 20.0 0.561833280324936
thread_1 36 16.0 0.5613590404391289
thread_3 34 50.0 0.559154462814331
thread_0 44 19.0 0.5796632390273245
thread_2 44 20.0 0.5623629748821258
thread_1 37 16.0 0.5799455903470516
thread_1 38 13.0 0.5760431794019846
thread_3 35 35.0 0.5564328908920289
thread_0 45 31.0 0.5801027801729017
thread_2 45 34.0 0.5741337835788727
thread_3 36 17.0 0.5932539596277124
thread_1 39 32.0 0.5380507130175829
thread_3 37 11.0 0.604135665026578
thread_0 46 35.0 0.545815236227853
thread_3 38 26.0 0.5712400949918307
thread_2 46 35.0 0.5478266818182809
thread_1 40 23.0 0.5437657859014429
thread_0 47 11.0 0.624828425320712
thread_2 47 23.0 0.5763168283130812
thread_0 48 23.0 0.5930555747902911
thread_1 41 22.0 0.5654841146685861
thread_2 48 10.0 0.6098469436168671
thread_1 42 24.0 0.5697684163848559
thread_0 49 22.0 0.570757267150012
thread_2 49 17.0 0.5927778622683357
thread_2 50 24.0 0.5684649695952734
thread_0 50 20.0 0.5574705272912979
thread_1 43 22.0 0.5849673070690848
thread_0 51 28.0 0.5686615109443665
thread_2 51 25.0 0.5699606895446777
thread_3 39 93.0 0.543351593197033
thread_1 44 32.0 0.5508457515388727
thread_3 40 13.0 0.6145365834236145
thread_1 45 14.0 0.6032648129122598
thread_2 52 39.0 0.559213957725427
thread_0 52 37.0 0.5707865534601985
thread_2 53 19.0 0.5796098614993849
thread_1 46 32.0 0.5924348402768373
thread_3 41 42.0 0.5553049856708163
thread_0 53 34.0 0.5653607144075281
thread_1 47 30.0 0.6025117953618367
thread_0 54 15.0 0.6089717864990234
thread_3 42 29.0 0.5918484474050587
thread_1 48 11.0 0.6181096705523405
thread_2 54 48.0 0.5670986399054527
thread_3 43 18.0 0.5850164327356551
thread_1 49 31.0 0.5749043879970428
thread_3 44 16.0 0.6252908557653427
thread_2 55 42.0 0.5700199958823976
thread_3 45 16.0 0.618184294551611
thread_1 50 30.0 0.5796958148479462
thread_0 55 77.0 0.5643052830324544
thread_1 51 15.0 0.6125235835711161
thread_3 46 35.0 0.5687281455312456
thread_0 56 24.0 0.607751876115799
thread_1 52 22.0 0.5939019566232507
thread_1 53 18.0 0.5968222816785177
thread_0 57 21.0 0.5988631220090956
thread_2 56 60.0 0.5862664669752121
thread_3 47 32.0 0.5765489805489779
thread_3 48 17.0 0.6057772566290462
thread_1 54 27.0 0.5952659536291052
thread_2 57 32.0 0.5985191203653812
thread_0 58 42.0 0.5810884478546324
thread_0 59 16.0 0.6357111558318138
thread_1 55 26.0 0.5923138696413773
thread_1 56 28.0 0.5817945322820118
thread_2 58 62.0 0.5725123699634306
thread_0 60 61.0 0.5555883558070074
thread_3 49 85.0 0.5933537356993731
thread_2 59 21.0 0.6136419801484971
thread_0 61 23.0 0.5971800555353579
thread_1 57 51.0 0.586638373487136
thread_3 50 23.0 0.6320861474327419
thread_1 58 15.0 0.6086646397908528
thread_0 62 31.0 0.5898822815187516
thread_2 60 29.0 0.5833587276524511
thread_3 51 41.0 0.5844899837563677
thread_0 63 27.0 0.6208429005410936
thread_1 59 45.0 0.5575487679905362
thread_3 52 32.0 0.6176264937967062
thread_2 61 65.0 0.5699408228580768
thread_1 60 37.0 0.591470172276368
thread_3 53 28.0 0.6336210348776409
thread_1 61 15.0 0.6144062995910644
thread_1 62 27.0 0.5795058696358292
thread_2 62 44.0 0.5831860209053213
thread_0 64 85.0 0.5778820605839
thread_3 54 39.0 0.6093352391169622
thread_1 63 42.0 0.5764956474304199
thread_1 64 13.0 0.677781357215001
thread_0 65 50.0 0.5942701959609985
thread_1 65 16.0 0.650251891463995
thread_2 63 64.0 0.5719727743417025
thread_0 66 26.0 0.6046640529082372
thread_3 55 79.0 0.5959665013265006
thread_2 64 45.0 0.6386242985725403
thread_0 67 29.0 0.592821230148447
thread_1 66 55.0 0.5817245862700723
thread_1 67 24.0 0.6125131150086721
thread_0 68 33.0 0.6398492310986374
thread_3 56 53.0 0.5813292804754006
thread_2 65 41.0 0.6162393325712623
thread_0 69 23.0 0.6437716173089069
thread_3 57 23.0 0.634422683197519
thread_1 68 40.0 0.5861932292580605
thread_1 69 14.0 0.6720823730741229
thread_2 66 40.0 0.6022336974740028
thread_3 58 38.0 0.609372405629409
thread_0 70 57.0 0.5753813009513052
